Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2011-04-20,10.290851593017578,21.865774154663086,102.85000610351562,10.391232442437197,21.930228908131816,103.07409182764054,10.263502867509729,21.788430909198052,102.61045074139795,10.323911144592504,21.87866510535683,102.68000515795218,700666400,12817800,156133800
2011-04-21,10.540000915527344,21.875442504882812,103.37543487548828,10.673141175317067,21.96890005660159,103.42179661691219,10.474482906672774,21.74331455845111,102.84998608484356,10.66923364111022,21.878665857341396,103.38315790209883,753810400,10948800,135935400
2011-04-25,10.609429359436035,21.830324172973633,103.26725006103516,10.63166996840771,21.90766987542852,103.43725096776848,10.527981846596667,21.69497288172366,102.92724824756849,10.529184844209647,21.897999818598617,103.29815395731397,266546000,10709200,65757100
2011-04-26,10.531586647033691,21.569292068481445,104.15584564208984,10.668933789729246,21.601518219458374,104.36448519046824,10.499428337822899,21.2083527849258,103.47585404025143,10.62775982217017,21.475834509559956,103.58403532628544,338800000,32800000,146600000
2011-04-27,10.523475646972656,21.59185028076172,104.83586120605469,10.589595584060044,21.72720158795666,104.99040423392032,10.431811066820156,21.450052268254055,103.9317721126197,10.58628914581222,21.71108974207022,104.35677428240808,356213200,16872600,143031000
2011-04-28,10.42128849029541,21.723981857299805,105.17591094970703,10.511449892488884,21.736870351220052,105.31499620100875,10.384321400508165,21.48228202778128,104.63500420984043,10.404457762661124,21.57251623740988,104.65045026606333,360959200,14084400,124791100
2011-04-29,10.522875785827637,21.74009132385254,105.42315673828125,10.637682228315208,21.83999312233256,105.53134985577968,10.418887496111603,21.678859920295086,105.07543188778577,10.422193934495784,21.772317472520523,105.21452890251213,1006345200,14824200,115094100
2011-05-02,10.407164573669434,21.823877334594727,105.26089477539062,10.533091700866745,21.86899442631846,106.00270624678043,10.383722571875857,21.775536890977275,105.0522551405519,10.511152041673565,21.836768283472523,105.91771757834769,442713600,12514200,126278700
2011-05-03,10.464871406555176,21.875442504882812,104.88224792480469,10.515662960380654,21.881889209799983,105.23770758537775,10.387331405305927,21.77554070694439,104.34906432938513,10.458560281726477,21.82388115903307,105.05998365053124,313348000,10542400,138375000
2011-05-04,10.50604248046875,21.74009132385254,104.1867904663086,10.573964894101044,21.89155692715937,104.88224010096386,10.425196069091617,21.65630137035774,103.72314951595231,10.466670994790405,21.868998377222027,104.83587836410405,389250400,13529000,182678500
2011-05-05,10.42128849029541,21.49517059326172,103.2440414428711,10.547515737419497,21.83032798635359,104.27949265767901,10.400250080752553,21.39849213635114,102.78813540228985,10.470877020741842,21.817437033692617,103.60722402865662,335969200,14206200,226900000
2011-05-06,10.418582916259766,21.559621810913086,103.6999740600586,10.518963774791791,21.778763052714467,104.80497994003497,10.40505862598169,21.504837115137093,103.29815266816902,10.509647166327621,21.733645955169838,104.27179635655992,280134400,17042600,222787200
2011-05-09,10.4468355178833,21.57573699951172,104.1017837524414,10.494922515915311,21.68208551393656,104.40314681476987,10.414677202521885,21.53706660059199,103.52996152020447,10.45464898294179,21.54673420032192,103.69223938032523,204747200,8884200,114104500
2011-05-10,10.502431869506836,21.70142364501953,104.99047088623047,10.509645036869149,21.74009650786133,105.17592971193253,10.418580805252677,21.585409973890386,104.3182018032482,10.485601145661443,21.591854221681622,104.44956404987205,282091600,11111800,114806900
2011-05-11,10.435718536376953,21.694971084594727,103.88545989990234,10.518969367011023,21.807763817959714,104.85136902305544,10.375911319416979,21.55961980455674,103.40637274790093,10.48951638118878,21.685303487263038,104.83591117563779,336000000,11215400,193564200
2011-05-12,10.415881156921387,22.014009475708008,104.37998962402344,10.432411742424678,22.05268231562579,104.59635229267592,10.28664918373976,21.64662610192739,103.07407879409034,10.402357664528145,21.707857483789713,103.60726243858431,322000000,17097400,171550700
2011-05-13,10.23344898223877,21.972124099731445,103.57632446289062,10.406260072274176,22.162260102906792,104.58087194600026,10.228941152967092,21.920560293563323,103.20541879513027,10.388528902623392,22.001126896677814,104.4340519258155,326116000,16011000,157444900
2011-05-16,10.017061233520508,21.859336853027344,102.91952514648438,10.25509105019515,21.98824394221909,104.01679622222463,9.99602281908708,21.823887342032158,102.74952423987448,10.194381802182733,21.946347724480294,103.2054304026556,449775200,12364600,141675400
2011-05-17,10.102413177490234,21.910886764526367,102.90409088134766,10.102413177490234,21.97211815310469,103.04318792357249,9.939819937276754,21.752976953594676,102.09272487587019,9.977989222063492,21.82709929022617,102.53318508688578,452334400,13276400,192686200
2011-05-18,10.214515686035156,22.010791778564453,103.82363891601562,10.249979633426536,22.02690362018012,103.93182026473022,10.09820613709789,21.801318167984554,102.73409060982259,10.112331526055474,21.914110894082338,102.95818812629885,334776400,13418000,135217900
2011-05-19,10.234352111816406,22.062360763549805,104.07087707519531,10.290853668804571,22.13970402273436,104.34133626850868,10.178450849763573,21.917341845241534,103.49906658435367,10.280935961838209,22.046248916347707,104.16361234223731,261170000,12960200,119489500
2011-05-20,10.074764251708984,22.010791778564453,103.2440414428711,10.24697506348297,22.08168830732804,104.07085309351191,10.06875327707813,21.878661400352033,103.05085971812886,10.205199191065201,22.017236023471316,103.80040575339885,337968400,12970600,182594900
2011-05-23,10.05012321472168,21.7497615814209,102.0463638305664,10.097609130478007,21.88189200341896,102.55636667077725,9.90045390012151,21.649859770728202,101.68318106170864,9.916983685601197,21.781987734028426,101.98454423258183,383600000,13230200,168700000
2011-05-24,9.983698844909668,21.743314743041992,101.9613265991211,10.095200405163268,21.843216541828536,102.56405272357867,9.958152606931357,21.659524789290106,101.7681448466442,10.083178457283303,21.804546146787317,102.33996707869201,321927200,10881000,147199600
2011-05-25,10.121649742126465,21.56284523010254,102.3013687133789,10.175146621700748,21.75298121910215,102.7263710946068,10.003536882070286,21.533839976621078,101.52091837031176,10.020967908538234,21.68208222025571,101.55182227490874,294224000,13132000,151050100
2011-05-26,10.068151473999023,21.49517059326172,102.772705078125,10.124953976479656,21.56284870940629,102.9581638282459,10.051020598768353,21.366265984047615,101.82997706571692,10.097304297648856,21.508061545922693,102.02315884217955,222560800,14872400,164850000
2011-05-27,10.140583038330078,21.43393325805664,103.1667709350586,10.147195110828768,21.64018350256609,103.44495310892364,10.047415333448651,21.424265662016644,102.74178054490935,10.062141820929048,21.549949327930314,103.05858963360429,203599200,9097400,120921900
2011-05-31,10.453749656677246,21.530609130859375,104.24088287353516,10.453749656677246,21.669183728003617,104.2563407172484,10.248479234271054,21.47582445398054,103.42179401993303,10.251485524891567,21.572505320340362,104.14043636659906,417754400,20294000,164731200
2011-06-01,10.38402271270752,21.514493942260742,101.8995132446289,10.582981185385192,21.649845167131822,104.25633312691194,10.358177123276613,21.462930165912038,101.81451279671447,10.485005495445947,21.462930165912038,103.93951220369637,554682800,14883000,233094300
2011-06-02,10.401749610900879,21.282472610473633,101.79134368896484,10.458251950150109,21.514504803791166,102.18544207977355,10.34765246319671,21.147121317270877,101.19635227569923,10.413771555960938,21.47905530432891,101.96907942206234,338783200,14264200,200466800
2011-06-03,10.321810722351074,21.118122100830078,100.7790756225586,10.378613238903128,21.214803028583194,101.55180278892468,10.27883344990592,21.014996925285875,100.51635121580553,10.313997256476297,21.03433212735725,100.57043598619312,313250000,12937800,234690200
2011-06-06,10.159516334533691,21.082666397094727,99.71267700195312,10.430304715940428,21.19545914053583,100.7326822004049,10.15260411514624,21.063331200704084,99.58131483988775,10.389731841988022,21.1116716503781,100.52404262965301,461941200,10445400,179951200
2011-06-07,9.979192733764648,21.011768341064453,99.65087890625,10.16492786275753,21.176124893848183,100.50860634614872,9.97498505094387,21.005324094877697,99.56587846478695,10.163425520159686,21.114893490935174,100.22268933893031,529785200,11522000,161660500
2011-06-08,9.985200881958008,21.076217651367188,99.23360443115234,10.0621397409719,21.118111387501628,99.82860754961652,9.937415646928654,20.96986917652952,99.04814569801474,9.971376444851789,21.021432967492103,99.4963287932715,333723600,11753000,198696400
2011-06-09,9.962662696838379,21.2341365814209,99.99088287353516,10.028180717307272,21.372711255798414,100.40042729674575,9.940422090005193,21.034330493642315,99.26452929770045,10.015557670185734,21.08911765975282,99.50407281419572,275088800,13112000,160964400
2011-06-10,9.794657707214355,21.072996139526367,98.60000610351562,9.967769736575077,21.211570766465403,99.62772897161526,9.782935907268861,21.024655695952823,98.33728164119529,9.934409233909443,21.166453674782655,99.56592116120851,433955200,14003200,238629400
2011-06-13,9.81570053100586,21.13791847229004,98.67723083496094,9.867093179505236,21.180115512039315,99.09450999794875,9.769717761695937,21.030800052352525,98.17496302527023,9.833732659103747,21.131425096022497,98.82405084449822,329473200,19081600,207599800
2011-06-14,9.991215705871582,21.296972274780273,99.92906188964844,10.015559757698972,21.371628769021253,100.2767866835259,9.89714593666873,21.196347227543512,99.54269838736717,9.917883402852542,21.22880668053948,99.5813253048926,334569200,14045000,160570400
2011-06-15,9.820208549499512,21.089231491088867,98.15177154541016,9.92690057351524,21.26126884273701,99.91359388883852,9.764006320486954,20.98211305370491,97.88904722038367,9.910370789405752,21.232056074267476,99.09450523382819,399196000,16378400,300958000
2011-06-16,9.772419929504395,21.258024215698242,98.3681640625,9.878210689279816,21.34566748260224,98.88588981445926,9.567150335410297,21.0340522062173,97.61088889607718,9.824714613116916,21.089233536343176,98.1827053102495,510591200,15538800,308032800
2011-06-17,9.625149726867676,21.300220489501953,98.66168975830078,9.895337728746934,21.49822638641417,99.35282585871315,9.598101152703324,21.300220489501953,98.32776960335246,9.887523464367682,21.384614578040043,99.34505862031891,615020000,21317400,233284900
2011-06-20,9.4766845703125,21.368389129638672,99.16645050048828,9.548213553173216,21.469014198407002,99.37612447041619,9.33182331245845,21.219073632708938,98.29670936498631,9.537994897755052,21.219073632708938,98.32777239477812,640645600,11091800,159479000
2011-06-21,9.776627540588379,21.507963180541992,100.52544403076172,9.791654176492415,21.51770076912902,100.71958355644853,9.473080506952435,21.348907645295135,99.20529762595868,9.517560922193905,21.45927276110923,99.67899854260794,493382400,14265000,193157300
2011-06-22,9.695780754089355,21.553407669067383,99.91971588134766,9.88482229534165,21.68973886707213,100.80499152244168,9.688867731978489,21.459273515255237,99.85758981977364,9.772418674506953,21.517701525328373,100.21481171149054,390583200,15701200,176703000
2011-06-23,9.954848289489746,21.09247589111328,99.63241577148438,9.96867272884735,21.413828691898946,99.89644270594856,9.560838124731186,20.913945181511483,97.99387755567604,9.585481516078799,21.400844415155397,98.74713992996416,559759200,26467800,334286500
2011-06-24,9.808181762695312,21.076248168945312,98.47534942626953,10.012550047790057,21.22231697091426,99.68677839594257,9.770313431938755,21.008082562926607,98.32780738808451,9.95905398836774,21.121691906291115,99.60912968082981,439807200,32073800,226129300
2011-06-27,9.979192733764648,21.167129516601562,99.35287475585938,10.035094002992981,21.248279377872002,99.73338075444062,9.83523348293992,21.050273518252354,98.34334655577449,9.845452141218953,21.050273518252354,98.53748613850851,339813600,14777600,168904700
2011-06-28,10.075963020324707,21.43330955505371,100.64967346191406,10.119241223863899,21.45603142625867,100.6652079382782,10.021264770493998,21.212581744849157,99.6090886828559,10.027575890946316,21.26776307827574,99.74886342213225,294299600,12932400,165556300
2011-06-29,10.039300918579102,21.65403175354004,101.51167297363281,10.10932677098258,21.69298458401016,101.6747435344964,9.974383191124604,21.48199441950111,100.6652275118737,10.09940906350112,21.48524110783135,101.10785945498219,352545200,17035400,244295500
2011-06-30,10.088288307189941,21.84229278564453,102.48236846923828,10.102114352150435,21.907211671664836,102.64543902675625,10.003235820255119,21.689730679350383,101.50390957612342,10.059136282393684,21.74166776936403,101.8378238553602,322954800,15594600,223322700
2011-07-01,10.316401481628418,22.101980209350586,103.99664306640625,10.323613849817885,22.101980209350586,104.13642966420035,10.044109904572164,21.754658820733386,102.33480946626807,10.096704737293312,21.754658820733386,102.57554054372717,435313200,16487000,202385700
2011-07-05,10.501835823059082,22.170141220092773,103.91120910644531,10.513857774444862,22.329194241350798,104.12088305403684,10.293560731767986,22.09872895195737,103.58505621537684,10.308587368466743,22.09872895195737,103.88791331774992,355054000,14801200,165936000
2011-07-06,10.571859359741211,22.244810104370117,104.03549194335938,10.64218695735581,22.316222412329317,104.1675054014063,10.420085868257761,22.16690689409572,103.36765148837483,10.487407176153258,22.17339779641092,103.66274736479532,444626000,11486000,143331600
2011-07-07,10.73535442352295,22.316221237182617,105.11492156982422,10.759397517963256,22.361664980491202,105.37894852187986,10.639180440695164,22.26103990266481,104.74217694049048,10.65931760567718,22.33894310883691,104.95961229504668,399663600,12423400,170464200
2011-07-08,10.810792922973633,22.293489456176758,104.36943054199219,10.819509239133817,22.293489456176758,105.11493172199953,10.58508599858004,22.111714563740513,103.58511092654491,10.61934775804147,22.186371047492326,103.92679847365913,489633200,12671600,194100500
2011-07-11,10.639180183410645,22.105226516723633,102.48236846923828,10.812593977272536,22.16365452859065,103.42199708935603,10.603716238765498,21.978632903761383,102.24163736572606,10.70950777782439,21.991617181564916,103.08808281011925,442674400,14152400,195918600
2011-07-12,10.631670951843262,22.024076461791992,102.03972625732422,10.74978382046755,22.215591462241182,103.11138019200317,10.477492227496361,21.985126105190478,102.00866914804963,10.625058075760611,22.063029294891255,102.26493473457442,451609200,13343400,214675700
2011-07-13,10.760003089904785,22.092233657836914,102.38141632080078,10.819510150155374,22.212336323495908,103.45307028284932,10.710713084288113,21.99809953769827,102.13292389225015,10.769318899361268,22.12793978880319,102.57555584439879,391638800,14688000,204062600
2011-07-14,10.752487182617188,21.965646743774414,101.67475128173828,10.867895500709366,22.179883594428638,103.11138857622309,10.709509913047476,21.868268383338677,101.48061174731261,10.849862574819925,22.063027580707708,102.63768763825094,430533600,15011200,226111800
2011-07-15,10.967373847961426,21.920207977294922,102.26496124267578,10.969778237973681,22.030573115910634,102.40473604464623,10.79456272976406,21.839058086973825,101.5505290508138,10.854670875003718,22.024079737846,102.24166544234737,484467200,17491600,220012800
2011-07-18,11.234253883361816,21.787124633789062,101.42622375488281,11.259799319716828,21.88774971079856,101.94651610524839,10.978192002130154,21.61508477666235,100.6652003609948,10.982699831479094,21.832568376728723,101.79120690129837,572653200,14792000,196872100
2011-07-19,11.325923919677734,22.501239776611328,103.07254791259766,11.380021104384118,22.650555266258014,103.19680004594974,11.219832188289098,21.92020630895478,101.96983689010308,11.360485831566013,21.975387635813743,101.99313268393963,819145600,37415400,166554900
2011-07-20,11.627963066101074,22.355167388916016,103.0103988647461,11.909571186367415,22.507727066372144,103.39867780784628,11.600914484926843,22.332445524061054,102.83179386873324,11.905063357016132,22.47851430148614,103.33656360436328,941340400,15833800,137145400
2011-07-21,11.63968563079834,22.507719039916992,104.43929290771484,11.722934819472442,22.5986089434222,104.6955584775408,11.537801618480724,22.235056758891314,103.02595161643256,11.629466974060492,22.338928457829187,103.59283565610723,526534400,22086600,245246300
2011-07-22,11.8203125,22.634323120117188,104.50918579101562,11.872907330191948,22.66353588497275,104.61790344612284,11.653511546454084,22.553173249077254,103.87240249014785,11.670642424830508,22.575895113908533,104.46259420301763,516728800,13323200,126019400
2011-07-25,11.976593017578125,22.48175621032715,103.92676544189453,12.021673721224566,22.57913454907625,104.43929659966453,11.709711367729966,22.400606356454393,103.40647296937122,11.731650220837025,22.436312490278166,103.51519062259496,589806000,13154800,136653800
2011-07-26,12.124157905578613,22.459033966064453,103.53849792480469,12.156917312812247,22.54667471708895,104.02773334335926,12.012056048659693,22.42657204387312,103.3055281136198,12.021672804585236,22.510968583876053,103.8568896051128,476582400,11830600,131278200
2011-07-27,11.79897403717041,22.296741485595703,101.41849517822266,12.101018727649244,22.478516421579737,102.99490721335484,11.785749891370838,22.24805106302919,101.28646987045012,12.039407433974104,22.322707564666448,102.96383825293663,659324400,18677600,249020100
2011-07-28,11.775832176208496,22.3356876373291,101.1233901977539,11.931212277859641,22.488249776949136,102.32705754486874,11.664932489686656,22.274015425087075,100.96030779358047,11.769822003382094,22.28375301246754,101.41848604847941,594034000,15270200,207939900
2011-07-29,11.735556602478027,22.076007843017578,100.4322509765625,11.87591003428137,22.348670174452806,101.37965271672041,11.540805863172201,22.040301707734805,99.37613158668162,11.650203180634078,22.189617147782258,100.10609802739364,632584400,20545600,307038400
2011-08-01,11.923996925354004,21.985130310058594,100.00514221191406,12.006645006997623,22.23831758238394,101.69804487992414,11.792359005523354,21.787124371137857,99.03444467386603,11.954952236908786,22.235070893213603,101.6048498587236,612836000,17654200,325790900
2011-08-02,11.688372611999512,21.770891189575195,97.4502944946289,11.958559891986999,21.946175239488856,99.78773651868211,11.671542686231046,21.770891189575195,97.4502944946289,11.95104657526179,21.87800963282765,99.25190942280433,639539600,18127600,346653800
2011-08-03,11.798369407653809,22.202613830566406,97.97832489013672,11.827822375584155,22.254548480413547,98.08704253999376,11.487910247139173,21.73194290992847,95.92821217187877,11.750582569086708,21.748173881036102,97.58228456194358,732508000,28086000,370830800
2011-08-04,11.34154987335205,21.36513900756836,93.38887786865234,11.760805396514128,22.11496306067269,96.77467162613226,11.340948775782403,21.33917045318871,93.23356269534203,11.703402584946287,21.998107042461932,96.61935645282196,871407600,32324800,520721800
2011-08-05,11.228845596313477,21.67350959777832,93.24909210205078,11.525782165053165,21.832565151065637,94.79444096324258,10.896747630147871,21.111953795920616,90.74857423213508,11.433815845969264,21.511209832259095,94.55370986354298,1204590800,43916600,655619200
2011-08-08,10.615439414978027,21.13791847229004,87.17639923095703,11.053027953081438,21.816330178899427,93.28014533931767,10.609728587578308,21.08273468000568,86.99002105269633,10.870298329490991,21.48199311954667,90.78739497058521,1143833600,50096800,702263900
2011-08-09,11.24056339263916,21.644298553466797,91.23004150390625,11.258596312514854,21.70597326175808,91.35428770996641,10.669232820508086,20.641285873101243,85.63105279983651,10.85857446653712,21.365142736408888,88.58197573327865,1082583600,43128400,717828700
2011-08-10,10.930405616760254,20.761384963989258,87.19973754882812,11.259798964686055,21.585868040458692,90.29820369634221,10.894641525470947,20.67698963377337,86.93570462985852,11.154609327905876,21.50147147199391,89.50611678877344,878656800,38237200,662607400
2011-08-11,11.231250762939453,21.576126098632812,91.11355590820312,11.28384559407071,21.84878845121109,92.34828034326141,10.96136358428261,20.745151050815355,87.22299848370957,11.135677858816678,20.77436505119855,87.95296493442386,741969200,38406600,487979700
2011-08-12,11.330126762390137,21.793609619140625,91.72705841064453,11.409769359994254,21.99161550669339,92.5735040204333,11.247176925245855,21.553406689313405,91.07474642977161,11.362584417319157,21.670262704147746,91.94449376271251,528976000,20310400,313731600
2011-08-15,11.523076057434082,22.13768196105957,93.66845703125,11.56996086016883,22.20909423778836,93.76164022825134,11.363187331653213,21.832560155714713,92.41043054970919,11.409471036884526,21.90072574445656,92.5579785111869,460544000,23081600,258810600
2011-08-16,11.435014724731445,22.127944946289062,92.86857604980469,11.521872096868478,22.228572464510027,93.72279466012188,11.302175406960956,21.933185762486456,91.87458267561871,11.46627179012051,21.97213858984593,92.77539287389216,498750000,21413800,294095200
2011-08-17,11.433817863464355,22.488252639770508,92.93069458007812,11.556438573834711,22.51097450538325,94.11882737394681,11.360485555288523,22.124702789966694,92.19296684881782,11.490019289895294,22.22208115266517,93.38109964268652,442061200,23176000,238201100
2011-08-18,11.001334190368652,21.99486541748047,88.92366027832031,11.199693147903348,22.37789297188856,92.96175960106487,10.860680590701037,21.767644254680246,88.0539131654929,11.145294227430744,22.153918497892064,90.46900907485515,851435200,39569000,512956300
2011-08-19,10.700191497802734,21.780628204345703,87.47151184082031,11.029886640398681,22.16365575296719,89.98755865403606,10.69929025285939,21.702725009718694,87.36279417093664,10.884724409452728,21.920206102822124,87.72001021836422,775888400,30478200,428281300
2011-08-22,10.712517738342285,21.835800170898438,87.54138946533203,10.966176155008627,22.092233989645475,89.48278454336092,10.67194484699796,21.803340726758893,87.29289113233104,10.955055446183595,22.076005505824128,89.43618703271426,535315200,19652800,275090600
2011-08-23,11.22824478149414,22.41684913635254,90.42242431640625,11.229446976525423,22.41684913635254,90.52337473346282,10.729345078979344,21.852046486647787,87.42490966737975,10.828523761459982,21.900736925320295,87.86754753396305,656835200,23951200,331136600
2011-08-24,11.305782318115234,22.61810302734375,91.69599914550781,11.389332447173548,22.627840620309588,91.82024538408847,11.138079357546129,22.25130632547111,90.01863048964974,11.224334826108183,22.34219382848389,90.22830453396662,626267600,19475400,246869700
2011-08-25,11.23184585571289,22.063020706176758,90.29815673828125,11.283839561505204,22.59211681486151,92.72101965531193,10.969773085212326,21.99485513216192,89.97977106221647,10.972177474095185,22.59211681486151,92.20072725499453,871346000,25320000,312365400
2011-08-26,11.528182029724121,22.23507308959961,91.61054229736328,11.534793297573525,22.322713893870095,92.02988430126801,11.144088875561321,21.65079280613483,88.41112141090518,11.155208774483555,22.05005141258551,89.83999111954354,641477200,19849600,314495900
2011-08-29,11.720231056213379,22.634323120117188,94.24309539794922,11.76621461330387,22.673273473257936,94.29745423021659,11.6610249593026,22.355167365620012,91.68045119181687,11.666434034223014,22.384380130475577,92.84528839011914,405269200,17660600,190977200
2011-08-30,11.720830917358398,22.676517486572266,94.49156951904297,11.776431225968464,22.812848659478174,95.0739879687598,11.60722591041243,22.566152387198027,92.61230074321008,11.668536243354716,22.650548936543355,93.83149646096395,417922400,31678000,241315700
2011-08-31,11.565754890441895,22.86802864074707,94.91093444824219,11.783647551239218,22.971900358323534,95.91269513478233,11.47649390429602,22.61159727274353,94.19650239920634,11.738265886809087,22.67976285523148,95.09730673828018,522586400,22322800,301828400
2011-09-01,11.451546669006348,22.86802864074707,93.91693115234375,11.641188510939063,23.079018763589072,95.82726321772617,11.442230059287525,22.65054761902402,93.79267902223708,11.595506707302672,22.751172648911414,94.96528332028112,343725200,23530000,254585900
2011-09-02,11.241765975952148,22.63756561279297,91.51737976074219,11.36047989370533,22.718715477670415,93.86258876761852,11.175045775171705,22.559662435929877,91.19122674908454,11.262502630726386,22.631074713261604,91.96001768361148,438939200,17530000,255517200
2011-09-06,11.412775993347168,22.536937713623047,90.8495101928711,11.430507163597472,22.572643847758968,90.98152954316724,11.01425642561905,21.87475460305281,88.82269353005135,11.0410048597841,21.887738876965603,88.83046076822566,509698000,25784600,285130500
2011-09-07,11.538702011108398,22.981645584106445,93.41216278076172,11.588892437616863,22.99787407320327,93.45098712606513,11.480696516270235,22.692752227307874,91.91340559976707,11.58769024287894,22.725211681999173,92.2240299855312,350576800,21287400,209803200
2011-09-08,11.545018196105957,23.101747512817383,92.44146728515625,11.679360708128074,23.296506731783744,93.91692870606903,11.490018966521973,22.900497393034534,92.2317933022296,11.492723504601965,22.93620353876978,92.85304208724577,416158400,24867600,250568200
2011-09-09,11.344854354858398,22.517471313476562,90.01862335205078,11.600915455104145,22.932958334565406,92.45701557813136,11.270920169074769,22.309727802932137,89.52162658779669,11.538703873707348,22.919974055594132,91.3853674160839,564813200,32891200,380195100
2011-09-12,11.41878890991211,22.52071189880371,90.60104370117188,11.447038888646079,22.572649006324152,90.670937019945,11.177152518986615,22.13768439858202,88.56646501055229,11.210212883008825,22.218834271709518,88.8926180323765,467832400,29144200,305793500
2011-09-13,11.559440612792969,22.582815170288086,91.43192291259766,11.607225852020383,22.657983381762396,91.77361027486991,11.42810283101302,22.412873226165804,90.25155754468712,11.484905334200251,22.537061474047878,90.89610200545833,440560400,21421800,272514700
2011-09-14,11.700090408325195,22.801769256591797,92.69774627685547,11.787548055478824,23.040344129778227,93.80822464172931,11.593698598281271,22.399790180837797,90.6398660437394,11.63156692406186,22.661239398334214,91.89788642480278,534724400,22250000,319389500
2011-09-15,11.81009292602539,23.210289001464844,94.2974624633789,11.83113133799057,23.210289001464844,94.32852550233929,11.718127418463395,22.827917881836573,92.72105026531936,11.764110172244393,22.847528383394252,93.6917480153234,417818800,21186000,326777200
2011-09-16,12.036705017089844,23.2789249420166,94.85552978515625,12.036705017089844,23.425990008541646,95.20679232462828,11.872309214907544,23.21029191802338,93.9188415905341,11.887636804540143,23.327944968598988,94.67600075959086,698513200,34620600,284528300
2011-09-19,12.371201515197754,23.037078857421875,93.91104125976562,12.419288501059695,23.102443041937345,94.39500023821276,11.877412477379666,22.860599299313147,92.66992901040496,11.93150883172463,22.899817810022427,93.30219329175333,823860800,28571200,241517000
2011-09-20,12.425902366638184,23.089374542236328,93.80179595947266,12.708712693984452,23.36063034880477,95.22244373030969,12.3579799607864,23.046887190973106,93.67690692357583,12.47999953132959,23.135128233297372,94.30917143948324,775754000,18313400,218932200
2011-09-21,12.38653564453125,22.641632080078125,91.0385513305664,12.670547454947261,23.226628368566576,94.13743813863242,12.382327961094935,22.63836324791104,90.89024598157212,12.61194163945607,23.15472902122108,93.84862891063472,605976000,23531000,316251300
2011-09-22,12.076375007629395,22.16448211669922,88.0958023071289,12.316809232430133,22.27233112459958,89.1495786499246,11.922498034695794,21.772307079555457,86.87810572926026,12.052632856229483,22.017417101117328,88.40022645159607,968480800,36341000,513911300
2011-09-23,12.15090560913086,22.03376007080078,88.6265640258789,12.224237882909149,22.12853626134635,89.11052309469251,12.017164253710638,21.854014186708287,87.44008564921329,12.030087445846995,22.014152063580493,87.51034055765842,546277200,24284400,307242500
2011-09-26,12.116945266723633,22.471691131591797,90.73411560058594,12.14128931137062,22.514175977956054,90.85901056824899,11.760202368638186,22.112196873480844,88.1894431653095,12.017465648397438,22.22658107014499,89.46177938294771,812876400,24008200,260673700
2011-09-27,11.99943733215332,22.73641586303711,91.74884796142578,12.299677969539015,23.010940508869716,93.32560790224358,11.96337227745511,22.64163964562997,91.20244152050658,12.284050233938796,22.91616429146258,92.52161606400905,632497600,22249200,311753900
2011-09-28,11.93181324005127,22.242918014526367,89.87547302246094,12.134077328543635,22.92922811247031,92.49040005982572,11.91678500029954,22.187360337915887,89.74277660133967,12.027384530626634,22.818110265861122,91.93619210515527,429637600,19032600,286696800
2011-09-29,11.738265037536621,22.56646728515625,90.5857925415039,12.088095785700128,22.759286003026414,91.81909735153938,11.607228179462465,22.285407549008724,88.93097027576343,12.07938027250685,22.52071360656372,91.366368070667,651086800,21372600,298108900
2011-09-30,11.460258483886719,22.079513549804688,88.3221435546875,11.687769393843872,22.582806508801728,90.11746413029202,11.456050802863668,22.079513549804688,88.25969606806123,11.634572685033293,22.37037729008262,89.33688841342395,547640800,25026200,288392300
2011-10-03,11.25829792022705,21.38014030456543,85.80870819091797,11.499934303481778,21.8703605943005,88.94662066172431,11.215321454696005,21.282097742652013,85.71503693980381,11.431711742589755,21.762511532145346,87.80698057211518,669099200,38471200,365136800
2011-10-04,11.195184707641602,21.318044662475586,87.68985748291016,11.474688639375652,21.383406361932444,87.87719990926533,10.646396304737083,20.700366130374437,83.85723449567583,11.257397098319204,21.190585109773398,84.57536259741356,1233677200,30800000,459177500
2011-10-05,11.367998123168945,21.41608238220215,89.31346893310547,11.415182275873242,21.438959221192082,89.54764402200422,10.828524693196266,21.095806636343088,87.09663683422879,11.055734758458534,21.39647437546462,87.90843626567262,786469600,23037800,284108000
2011-10-06,11.34154987335205,21.370330810546875,90.92927551269531,11.564251306439598,21.56968720998908,91.06197792800549,11.17414781160531,21.063125376641437,88.60316290641866,11.220130571883283,21.559883205654003,89.266651161686,812582400,25205400,257800800
2011-10-07,11.114038467407227,21.537004470825195,90.32039642333984,11.35266855922381,21.73636085273952,91.52248348827183,11.074667784619034,21.370328931617312,89.81302112338588,11.293762608784466,21.73636085273952,91.4600360148242,535458000,18857800,312657900
2011-10-10,11.685370445251465,21.86382484436035,93.34123992919922,11.685370445251465,21.87362885095425,93.38026513945775,11.366795934672027,21.572961012924804,91.85033754284132,11.393244229518766,21.752706951721223,91.85814496702092,442514800,12354400,230666300
